0.0000,-2.0000,-2.0000,1.0000,0.0000
0.2500,-1.9745,-1.9745,1.0000,0.1047
0.5000,-1.9508,-1.9508,1.0000,0.2094
0.7500,-1.9790,-1.9790,1.0000,0.3142
1.0000,-2.0202,-2.0202,1.0000,0.4189
1.2500,-2.0558,-2.0558,1.0000,0.5236
1.5000,-2.1125,-2.1125,1.0000,0.6283
1.7500,-2.1772,-2.1772,1.0000,0.5236
2.0000,-2.2325,-2.2325,1.0000,0.4189
2.2500,-2.2980,-2.2980,1.0000,0.3142
2.5000,-2.3477,-2.3477,1.0000,0.2094
2.7500,-2.3366,-2.3366,1.0000,0.1047
3.0000,-2.3132,-2.3132,1.0000,0.0000
3.2500,-2.3384,-2.3384,1.0000,-0.1047
3.5000,-2.3671,-2.3671,1.0000,-0.2094
3.7500,-2.3560,-2.3560,1.0000,-0.3142
4.0000,-2.3463,-2.3463,1.0000,-0.4189
4.2500,-2.3529,-2.3529,1.0000,-0.5236
4.5000,-2.3413,-2.3413,1.0000,-0.6283
4.7500,-2.3163,-2.3163,1.0000,-0.5236
5.0000,-2.2900,-2.2900,1.0000,-0.4189
5.2500,-2.2415,-2.2440,1.0000,-0.3142
5.5000,-2.2000,-2.2099,1.0000,-0.2094
5.7500,-2.2189,-2.2412,1.0000,-0.1047
6.0000,-2.2561,-2.2959,1.0000,0.0000
6.2500,-2.2524,-2.3147,1.0000,0.1047
6.5000,-2.2486,-2.3383,1.0000,0.2094
6.7500,-2.2796,-2.4017,1.0000,0.3142
7.0000,-2.2960,-2.4556,1.0000,0.4189
7.2500,-2.2785,-2.4805,1.0000,0.5236
7.5000,-2.2631,-2.5126,1.0000,0.6283
7.7500,-2.2514,-2.5533,1.0000,0.5236
8.0000,-2.2394,-2.5988,1.0000,0.4189
8.2500,-2.2519,-2.6737,1.0000,0.3142
8.5000,-2.2579,-2.7472,1.0000,0.2094
8.7500,-2.1992,-2.7609,1.0000,0.1047
9.0000,-2.1094,-2.7486,1.0000,0.0000
9.2500,-2.0400,-2.7616,1.0000,-0.1047
9.5000,-1.9463,-2.7554,1.0000,-0.2094
9.7500,-1.7956,-2.6971,1.0000,-0.3142
10.0000,-1.6440,-2.6430,1.0000,-0.4189
10.2500,-1.5218,-2.6208,1.0000,-0.5236
10.5000,-1.4013,-2.6003,1.0000,-0.6283
10.7500,-1.2812,-2.5802,1.0000,-0.5236
11.0000,-1.1601,-2.5591,1.0000,-0.4189
11.2500,-1.0050,-2.5040,1.0000,-0.3142
11.5000,-0.8392,-2.4382,1.0000,-0.2094
11.7500,-0.7180,-2.4170,1.0000,-0.1047
12.0000,-0.6107,-2.4097,1.0000,0.0000
12.2500,-0.4733,-2.3723,1.0000,0.1047
12.5000,-0.3588,-2.3578,1.0000,0.2094
12.7500,-0.3054,-2.4044,1.0000,0.3142
13.0000,-0.2566,-2.4556,1.0000,0.4189
13.2500,-0.1790,-2.4780,1.0000,0.5236
13.5000,-0.0946,-2.4936,1.0000,0.6283
13.7500,0.0024,-2.4966,1.0000,0.5236
14.0000,0.1128,-2.4862,1.0000,0.4189
14.2500,0.1999,-2.4991,1.0000,0.3142
14.5000,0.2792,-2.5198,1.0000,0.2094
14.7500,0.3977,-2.5013,1.0000,0.1047
15.0000,0.5194,-2.4796,1.0000,0.0000
15.2500,0.5990,-2.4976,1.0000,-0.1047
15.5000,0.6927,-2.4964,1.0000,-0.2094
15.7500,0.8470,-2.4296,1.0000,-0.3142
16.0000,1.0122,-2.3470,1.0000,-0.4189
16.2500,1.1561,-2.2807,1.0000,-0.5236
16.5000,1.2965,-2.2128,1.0000,-0.6283
16.7500,1.4194,-2.1575,1.0000,-0.5236
17.0000,1.5157,-2.1237,1.0000,-0.4189
17.2500,1.6178,-2.0792,1.0000,-0.3142
17.5000,1.7114,-2.0381,1.0000,-0.2094
17.7500,1.7561,-2.0409,1.0000,-0.1047
18.0000,1.7961,-2.0435,1.0000,0.0000
18.2500,1.8806,-1.9966,1.0000,0.1047
18.5000,1.9514,-1.9583,1.0000,0.2094
18.7500,1.9572,-1.9800,1.0000,0.3142
19.0000,1.9396,-2.0202,1.0000,0.4189
19.2500,1.9225,-2.0548,1.0000,0.5236
19.5000,1.8846,-2.1053,1.0000,0.6283
19.7500,1.8419,-2.1555,1.0000,0.5236
20.0000,1.8104,-2.1896,1.0000,0.4189
20.2500,1.7687,-2.2288,1.0000,0.3142
20.5000,1.7392,-2.2509,1.0000,0.2094
20.7500,1.7626,-2.2151,1.0000,0.1047
21.0000,1.7895,-2.1707,1.0000,0.0000
21.2500,1.7624,-2.1753,1.0000,-0.1047
21.5000,1.7319,-2.1784,1.0000,-0.2094
21.7500,1.7462,-2.1317,1.0000,-0.3142
22.0000,1.7668,-2.0736,1.0000,-0.4189
22.2500,1.7770,-2.0210,1.0000,-0.5236
22.5000,1.8067,-1.9438,1.0000,-0.6283
22.7500,1.8452,-1.8528,1.0000,-0.5236
23.0000,1.8763,-1.7643,1.0000,-0.4189
23.2500,1.9183,-1.6599,1.0000,-0.3142
23.5000,1.9429,-1.5678,1.0000,-0.2094
23.7500,1.9024,-1.5358,1.0000,-0.1047
24.0000,1.8440,-1.5168,1.0000,0.0000
24.2500,1.8288,-1.4495,1.0000,0.1047
24.5000,1.8143,-1.3766,1.0000,0.2094
24.7500,1.7604,-1.3381,1.0000,0.3142
