0.0000,-1.9974,-2.0479,1.0000,0.0000
0.1250,-1.9656,-2.0161,1.0000,0.0524
0.2500,-1.9359,-1.9864,1.0000,0.1047
0.3750,-1.9711,-2.0216,1.0000,0.1571
0.5000,-2.0226,-2.0731,1.0000,0.2094
0.6250,-2.0671,-2.1176,1.0000,0.2618
0.7500,-2.1380,-2.1886,1.0000,0.3142
0.8750,-2.2188,-2.2693,1.0000,0.3665
1.0000,-2.2880,-2.3386,1.0000,0.4189
1.1250,-2.3698,-2.4203,1.0000,0.4712
1.2500,-2.4320,-2.4825,1.0000,0.5236
1.3750,-2.4181,-2.4686,1.0000,0.5760
1.5000,-2.3889,-2.4394,1.0000,0.6283
1.6250,-2.4204,-2.4709,1.0000,0.5760
1.7500,-2.4562,-2.5067,1.0000,0.5236
1.8750,-2.4424,-2.4929,1.0000,0.4712
2.0000,-2.4302,-2.4807,1.0000,0.4189
2.1250,-2.4385,-2.4890,1.0000,0.3665
2.2500,-2.4240,-2.4745,1.0000,0.3142
2.3750,-2.3927,-2.4432,1.0000,0.2618
2.5000,-2.3599,-2.4104,1.0000,0.2094
2.6250,-2.2992,-2.3528,1.0000,0.1571
2.7500,-2.2473,-2.3102,1.0000,0.1047
2.8750,-2.2710,-2.3494,1.0000,0.0524
3.0000,-2.3175,-2.4178,1.0000,0.0000
3.1250,-2.3129,-2.4412,1.0000,-0.0524
3.2500,-2.3081,-2.4707,1.0000,-0.1047
3.3750,-2.3468,-2.5500,1.0000,-0.1571
3.5000,-2.3674,-2.6174,1.0000,-0.2094
3.6250,-2.3455,-2.6486,1.0000,-0.2618
3.7500,-2.3262,-2.6886,1.0000,-0.3142
3.8750,-2.3116,-2.7395,1.0000,-0.3665
4.0000,-2.2966,-2.7964,1.0000,-0.4189
4.1250,-2.3122,-2.8900,1.0000,-0.4712
4.2500,-2.3198,-2.9819,1.0000,-0.5236
4.3750,-2.2463,-2.9990,1.0000,-0.5760
4.5000,-2.1342,-2.9837,1.0000,-0.6283
4.6250,-2.0474,-2.9999,1.0000,-0.5760
4.7500,-1.9302,-2.9921,1.0000,-0.5236
4.8750,-1.7418,-2.9193,1.0000,-0.4712
5.0000,-1.5523,-2.8516,1.0000,-0.4189
5.1250,-1.3996,-2.8239,1.0000,-0.3665
5.2500,-1.2490,-2.7982,1.0000,-0.3142
5.3750,-1.0988,-2.7731,1.0000,-0.2618
5.5000,-0.9475,-2.7467,1.0000,-0.2094
5.6250,-0.7536,-2.6778,1.0000,-0.1571
5.7500,-0.5463,-2.5956,1.0000,-0.1047
5.8750,-0.3949,-2.5692,1.0000,-0.0524
6.0000,-0.2608,-2.5600,1.0000,0.0000
6.1250,-0.0890,-2.5133,1.0000,0.0524
6.2500,0.0541,-2.4951,1.0000,0.1047
6.3750,0.1209,-2.5533,1.0000,0.1571
6.5000,0.1819,-2.6174,1.0000,0.2094
6.6250,0.2788,-2.6454,1.0000,0.2618
6.7500,0.3843,-2.6649,1.0000,0.3142
6.8750,0.5056,-2.6687,1.0000,0.3665
7.0000,0.6436,-2.6557,1.0000,0.4189
7.1250,0.7525,-2.6718,1.0000,0.4712
7.2500,0.8516,-2.6976,1.0000,0.5236
7.3750,0.9997,-2.6745,1.0000,0.5760
7.5000,1.1519,-2.6473,1.0000,0.6283
7.6250,1.2514,-2.6698,1.0000,0.5760
7.7500,1.3685,-2.6684,1.0000,0.5236
7.8750,1.5614,-2.5849,1.0000,0.4712
8.0000,1.7678,-2.4817,1.0000,0.4189
8.1250,1.9478,-2.3987,1.0000,0.3665
8.2500,2.1233,-2.3139,1.0000,0.3142
8.3750,2.2769,-2.2447,1.0000,0.2618
8.5000,2.3973,-2.2025,1.0000,0.2094
8.6250,2.5248,-2.1469,1.0000,0.1571
8.7500,2.6419,-2.0955,1.0000,0.1047
8.8750,2.6978,-2.0990,1.0000,0.0524
9.0000,2.7478,-2.1022,1.0000,0.0000
9.1250,2.8534,-2.0436,1.0000,-0.0524
9.2500,2.9419,-1.9957,1.0000,-0.1047
9.3750,2.9492,-2.0229,1.0000,-0.1571
9.5000,2.9271,-2.0731,1.0000,-0.2094
9.6250,2.9058,-2.1164,1.0000,-0.2618
9.7500,2.8584,-2.1795,1.0000,-0.3142
9.8750,2.8050,-2.2423,1.0000,-0.3665
10.0000,2.7657,-2.2848,1.0000,-0.4189
10.1250,2.7135,-2.3339,1.0000,-0.4712
10.2500,2.6766,-2.3615,1.0000,-0.5236
10.3750,2.7059,-2.3167,1.0000,-0.5760
10.5000,2.7396,-2.2612,1.0000,-0.6283
