0.0000,-1.5433,-1.5957,1.0000,0.0000
0.2500,-1.4203,-1.4728,1.0000,0.1047
0.5000,-1.5938,-1.6463,1.0000,0.2094
0.7500,-1.8246,-1.8771,1.0000,0.3142
1.0000,-2.1246,-2.1771,1.0000,0.4189
1.2500,-2.4125,-2.4650,1.0000,0.5236
1.5000,-2.3264,-2.3788,1.0000,0.6283
1.7500,-2.4609,-2.5134,1.0000,0.5236
2.0000,-2.4089,-2.4614,1.0000,0.4189
2.2500,-2.3965,-2.4490,1.0000,0.3142
2.5000,-2.2683,-2.3207,1.0000,0.2094
2.7500,-2.0556,-2.1204,1.0000,0.1047
3.0000,-2.2333,-2.3355,1.0000,0.0000
3.2500,-2.2769,-2.4415,1.0000,-0.1047
3.5000,-2.4828,-2.7348,1.0000,-0.2094
3.7500,-2.5129,-2.8773,1.0000,-0.3142
4.0000,-2.5910,-3.0927,1.0000,-0.4189
4.2500,-2.7997,-3.4638,1.0000,-0.5236
4.5000,-2.6159,-3.4674,1.0000,-0.6283
4.7500,-2.4204,-3.4843,1.0000,-0.5236
5.0000,-1.9019,-3.2031,1.0000,-0.4189
5.2500,-1.5452,-3.0964,1.0000,-0.3142
5.5000,-1.1922,-2.9935,1.0000,-0.2094
5.7500,-0.6399,-2.6911,1.0000,-0.1047
6.0000,-0.3188,-2.6200,1.0000,0.0000
6.2500,0.0610,-2.4903,1.0000,0.1047
6.5000,0.0665,-2.7348,1.0000,0.2094
6.7500,0.2214,-2.8298,1.0000,0.3142
7.0000,0.4899,-2.8113,1.0000,0.4189
7.2500,0.6560,-2.8953,1.0000,0.5236
7.5000,1.0066,-2.7946,1.0000,0.6283
7.7500,1.2021,-2.8368,1.0000,0.5236
8.0000,1.7882,-2.4633,1.0000,0.4189
8.2500,2.3114,-2.1278,1.0000,0.3142
8.5000,2.6968,-1.9050,1.0000,0.2094
8.7500,3.0484,-1.6910,1.0000,0.1047
9.0000,3.1476,-1.7044,1.0000,0.0000
9.2500,3.4482,-1.4915,1.0000,-0.1047
9.5000,3.3560,-1.6463,1.0000,-0.2094
9.7500,3.1809,-1.8590,1.0000,-0.3142
10.0000,2.9829,-2.0696,1.0000,-0.4189
10.2500,2.8047,-2.2354,1.0000,-0.5236
10.5000,2.9306,-2.0721,1.0000,-0.6283
