0.0000,-1.5433,-1.5957,1.0000,0.0000
0.2500,-1.4203,-1.4728,1.0000,0.0582
0.5000,-1.5938,-1.6463,1.0000,0.1164
0.7500,-1.8246,-1.8771,1.0000,0.1745
1.0000,-2.1246,-2.1771,1.0000,0.2327
1.2500,-2.4125,-2.4650,1.0000,0.2909
1.5000,-2.3264,-2.3788,1.0000,0.3491
1.7500,-2.4609,-2.5134,1.0000,0.2909
2.0000,-2.4089,-2.4614,1.0000,0.2327
2.2500,-2.3965,-2.4490,1.0000,0.1745
2.5000,-2.2683,-2.3207,1.0000,0.1164
2.7500,-2.0556,-2.1204,1.0000,0.0582
3.0000,-2.2333,-2.3355,1.0000,0.0000
3.2500,-2.2769,-2.4415,1.0000,-0.0582
3.5000,-2.4828,-2.7348,1.0000,-0.1164
3.7500,-2.5129,-2.8773,1.0000,-0.1745
4.0000,-2.5910,-3.0927,1.0000,-0.2327
4.2500,-2.7997,-3.4638,1.0000,-0.2909
4.5000,-2.6159,-3.4674,1.0000,-0.3491
4.7500,-2.4204,-3.4843,1.0000,-0.2909
5.0000,-1.9019,-3.2031,1.0000,-0.2327
5.2500,-1.5452,-3.0964,1.0000,-0.1745
5.5000,-1.1922,-2.9935,1.0000,-0.1164
5.7500,-0.6399,-2.6911,1.0000,-0.0582
6.0000,-0.3188,-2.6200,1.0000,0.0000
6.2500,0.0610,-2.4903,1.0000,0.0582
6.5000,0.0665,-2.7348,1.0000,0.1164
6.7500,0.2214,-2.8298,1.0000,0.1745
7.0000,0.4899,-2.8113,1.0000,0.2327
7.2500,0.6560,-2.8953,1.0000,0.2909
7.5000,1.0066,-2.7946,1.0000,0.3491
7.7500,1.2021,-2.8368,1.0000,0.2909
8.0000,1.7882,-2.4633,1.0000,0.2327
8.2500,2.3114,-2.1278,1.0000,0.1745
8.5000,2.6968,-1.9050,1.0000,0.1164
8.7500,3.0484,-1.6910,1.0000,0.0582
9.0000,3.1476,-1.7044,1.0000,0.0000
9.2500,3.4482,-1.4915,1.0000,-0.0582
9.5000,3.3560,-1.6463,1.0000,-0.1164
9.7500,3.1809,-1.8590,1.0000,-0.1745
10.0000,2.9829,-2.0696,1.0000,-0.2327
10.2500,2.8047,-2.2354,1.0000,-0.2909
10.5000,2.9306,-2.0721,1.0000,-0.3491
10.7500,2.7864,-2.1540,1.0000,-0.2909
11.0000,2.8737,-1.9793,1.0000,-0.2327
11.2500,2.9735,-1.7671,1.0000,-0.1745
11.5000,3.1475,-1.4557,1.0000,-0.1164
11.7500,3.3141,-1.1268,1.0000,-0.0582
12.0000,3.0667,-1.1868,1.0000,0.0000
12.2500,2.9925,-1.0486,1.0000,0.0582
12.5000,2.7335,-1.0703,1.0000,0.1164
12.7500,2.5461,-1.0077,1.0000,0.1745
13.0000,2.2431,-1.0607,1.0000,0.2327
13.2500,1.8360,-1.2177,1.0000,0.2909
13.5000,1.8421,-0.9616,1.0000,0.3491
13.7500,1.7862,-0.7675,1.0000,0.2909
14.0000,1.9580,-0.3457,1.0000,0.2327
14.2500,1.9747,-0.0790,1.0000,0.1745
14.5000,2.0590,0.2553,1.0000,0.1164
14.7500,2.3432,0.7895,1.0000,0.0582
15.0000,2.3250,1.0212,1.0000,0.0000
15.2500,2.3451,1.2789,1.0000,-0.0582
15.5000,2.0607,1.2073,1.0000,-0.1164
15.7500,1.9753,1.3095,1.0000,-0.1745
16.0000,1.9586,1.4553,1.0000,-0.2327
16.2500,1.7872,1.4216,1.0000,-0.2909
16.5000,1.8421,1.5891,1.0000,-0.3491
16.7500,1.8336,1.6683,1.0000,-0.2909
17.0000,2.2394,2.1367,1.0000,-0.2327
17.2500,2.5432,2.4781,1.0000,-0.1745
17.5000,2.7317,2.6793,1.0000,-0.1164
17.7500,2.9783,2.9382,1.0000,-0.0582
18.0000,3.0150,3.0123,1.0000,0.0000
18.2500,3.2016,3.2612,1.0000,0.0582
18.5000,2.9498,3.0968,1.0000,0.1164
18.7500,2.6636,2.9230,1.0000,0.1745
19.0000,2.4250,2.8217,1.0000,0.2327
19.2500,2.1744,2.7335,1.0000,0.2909
19.5000,2.1316,2.8781,1.0000,0.3491
19.7500,1.7931,2.7520,1.0000,0.2909
20.0000,1.7324,2.9286,1.0000,0.2327
20.2500,1.6919,3.1382,1.0000,0.1745
20.5000,1.6557,3.3520,1.0000,0.1164
20.7500,1.5626,3.5089,1.0000,0.0582
21.0000,1.1005,3.2968,1.0000,0.0000
21.2500,0.8638,3.3100,1.0000,-0.0582
21.5000,0.4005,3.0968,1.0000,-0.1164
21.7500,-0.0707,2.8756,1.0000,-0.1745
22.0000,-0.6559,2.5403,1.0000,-0.2327
22.2500,-1.2812,2.1650,1.0000,-0.2909
22.5000,-1.4909,2.2054,1.0000,-0.3491
22.7500,-1.8293,2.1046,1.0000,-0.2909
23.0000,-1.9577,2.1888,1.0000,-0.2327
23.2500,-2.1646,2.1695,1.0000,-0.1745
23.5000,-2.2333,2.2635,1.0000,-0.1164
23.7500,-2.1257,2.5087,1.0000,-0.0582
24.0000,-2.3659,2.3811,1.0000,0.0000
24.2500,-2.5234,2.3112,1.0000,0.0582
24.5000,-2.8890,2.0083,1.0000,0.1164
24.7500,-3.0301,1.9047,1.0000,0.1745
25.0000,-3.1489,1.7986,1.0000,0.2327
25.2500,-3.4299,1.5052,1.0000,0.2909
25.5000,-3.4149,1.4829,1.0000,0.3491
25.7500,-3.4137,1.4217,1.0000,0.2909
26.0000,-3.0431,1.7049,1.0000,0.2327
26.2500,-2.8268,1.8089,1.0000,0.1745
26.5000,-2.6840,1.8142,1.0000,0.1164
26.7500,-2.3914,1.9445,1.0000,0.0582
27.0000,-2.2850,1.8636,1.0000,0.0000
27.2500,-2.0678,1.8684,1.0000,-0.0582
27.5000,-2.2665,1.4322,1.0000,-0.1164
27.7500,-2.3953,1.0534,1.0000,-0.1745
28.0000,-2.4091,0.7897,1.0000,-0.2327
28.2500,-2.4613,0.4875,1.0000,-0.2909
28.5000,-2.3264,0.3724,1.0000,-0.3491
28.7500,-2.4135,0.0353,1.0000,-0.2909
29.0000,-2.1275,0.0712,1.0000,-0.2327
29.2500,-1.8280,0.1208,1.0000,-0.1745
29.5000,-1.5955,0.1032,1.0000,-0.1164
29.7500,-1.4205,0.0283,1.0000,-0.0582
30.0000,-1.5433,-0.3445,1.0000,0.0000
30.2500,-1.4203,-0.4592,1.0000,0.0582
30.5000,-1.5938,-0.8453,1.0000,0.1164
30.7500,-1.8246,-1.2637,1.0000,0.1745
31.0000,-2.1246,-1.7264,1.0000,0.2327
31.2500,-2.4125,-2.1519,1.0000,0.2909
31.5000,-2.3264,-2.1783,1.0000,0.3491
31.7500,-2.4609,-2.4005,1.0000,0.2909
32.0000,-2.4089,-2.4112,1.0000,0.2327
32.2500,-2.3965,-2.4364,1.0000,0.1745
32.5000,-2.2683,-2.3207,1.0000,0.1164
32.7500,-2.0556,-2.1204,1.0000,0.0582
33.0000,-2.2333,-2.3355,1.0000,0.0000
33.2500,-2.2769,-2.4415,1.0000,-0.0582
33.5000,-2.4828,-2.7348,1.0000,-0.1164
33.7500,-2.5129,-2.8773,1.0000,-0.1745
34.0000,-2.5910,-3.0927,1.0000,-0.2327
34.2500,-2.7997,-3.4638,1.0000,-0.2909
34.5000,-2.6159,-3.4674,1.0000,-0.3491
34.7500,-2.4204,-3.4843,1.0000,-0.2909
35.0000,-1.9019,-3.2031,1.0000,-0.2327
35.2500,-1.5452,-3.0964,1.0000,-0.1745
35.5000,-1.1922,-2.9935,1.0000,-0.1164
35.7500,-0.6399,-2.6911,1.0000,-0.0582
36.0000,-0.3188,-2.6200,1.0000,0.0000
36.2500,0.0610,-2.4903,1.0000,0.0582
36.5000,0.0665,-2.7348,1.0000,0.1164
36.7500,0.2214,-2.8298,1.0000,0.1745
37.0000,0.4899,-2.8113,1.0000,0.2327
37.2500,0.6560,-2.8953,1.0000,0.2909
37.5000,1.0066,-2.7946,1.0000,0.3491
37.7500,1.2021,-2.8368,1.0000,0.2909
38.0000,1.7882,-2.4633,1.0000,0.2327
38.2500,2.3114,-2.1278,1.0000,0.1745
38.5000,2.6968,-1.9050,1.0000,0.1164
38.7500,3.0484,-1.6910,1.0000,0.0582
39.0000,3.1476,-1.7044,1.0000,0.0000
39.2500,3.4482,-1.4915,1.0000,-0.0582
39.5000,3.3560,-1.6463,1.0000,-0.1164
39.7500,3.1809,-1.8590,1.0000,-0.1745
40.0000,2.9829,-2.0696,1.0000,-0.2327
40.2500,2.8047,-2.2354,1.0000,-0.2909
40.5000,2.9306,-2.0721,1.0000,-0.3491
40.7500,2.7864,-2.1540,1.0000,-0.2909
41.0000,2.8737,-1.9793,1.0000,-0.2327
41.2500,2.9735,-1.7671,1.0000,-0.1745
41.5000,3.1475,-1.4557,1.0000,-0.1164
41.7500,3.3141,-1.1268,1.0000,-0.0582
42.0000,3.0667,-1.1868,1.0000,0.0000
42.2500,2.9925,-1.0486,1.0000,0.0582
42.5000,2.7335,-1.0703,1.0000,0.1164
42.7500,2.5461,-1.0077,1.0000,0.1745
43.0000,2.2431,-1.0607,1.0000,0.2327
43.2500,1.8360,-1.2177,1.0000,0.2909
43.5000,1.8421,-0.9616,1.0000,0.3491
43.7500,1.7862,-0.7675,1.0000,0.2909
44.0000,1.9580,-0.3457,1.0000,0.2327
44.2500,1.9747,-0.0790,1.0000,0.1745
44.5000,2.0590,0.2553,1.0000,0.1164
44.7500,2.3432,0.7895,1.0000,0.0582
45.0000,2.3250,1.0212,1.0000,0.0000
45.2500,2.3451,1.2789,1.0000,-0.0582
45.5000,2.0607,1.2073,1.0000,-0.1164
45.7500,1.9753,1.3095,1.0000,-0.1745
46.0000,1.9586,1.4553,1.0000,-0.2327
46.2500,1.7872,1.4216,1.0000,-0.2909
46.5000,1.8421,1.5891,1.0000,-0.3491
46.7500,1.8336,1.6683,1.0000,-0.2909
47.0000,2.2394,2.1367,1.0000,-0.2327
47.2500,2.5432,2.4781,1.0000,-0.1745
47.5000,2.7317,2.6793,1.0000,-0.1164
47.7500,2.9783,2.9382,1.0000,-0.0582
48.0000,3.0150,3.0123,1.0000,0.0000
